u,f,kernel,lambda,a,b,u_is_polynomial,u_is_trigonometric,u_is_hyperbolic,u_is_exponential,u_max_degree,f_is_polynomial,f_is_trigonometric,f_is_hyperbolic,f_is_exponential,f_max_degree,kernel_is_polynomial,kernel_is_trigonometric,kernel_is_hyperbolic,kernel_is_exponential,kernel_max_degree,lambda_is_polynomial,lambda_is_trigonometric,lambda_is_hyperbolic,lambda_is_exponential,lambda_max_degree
cosh(x) - 0.1101530037095128, cosh(x) + 1731.7003949306021, t, 9.758890368055283, -4.593782395059158, 0.09615110554014095,False,False,True,False,1,False,False,True,False,1,True,False,False,False,1,True,False,False,False,1
x, -8.885958045057381*x**2 + 295.7424672439595*x - 46.46328797542937*cos(x) - 2472.37296423868, (-t + 0.4373178048786683*x)**2 + cos(x), 2.385252455678817, 5.807918832994009, 8.525885423375527,True,False,False,False,1,False,True,False,False,1,False,True,False,False,1,True,False,False,False,1
x, x - 1206.99088203108, t**4 - cosh(t), 0.15541426219222387, 6.5357213358202415, 7.184901008522356,True,False,False,False,1,True,False,False,False,1,False,False,True,False,1,True,False,False,False,1
3.140186645070912*x - 1.653812445563104 + x**(-7), 3.140186645070912*x + 1850.217105449154*tan(x) - 8442.434765375756 + x**(-7), 5.924988175519008*t - 5.924988175519008*tan(x), 7.394805661197914, 2.482963939086984, 6.069437792775339,False,False,False,False,1,False,True,False,False,1,False,True,False,False,1,True,False,False,False,1
x + tan(x) + 3.6444941667773389/x**5, 46.399142929607018*x + tan(x) + 3.6444941667773389/x**5, x, 3.108023435627093, -5.923171572578141, -1.8065966800138895,False,True,False,False,1,False,True,False,False,1,True,False,False,False,1,True,False,False,False,1
x, -101.429865084826*x - 1690.30271801734, t**2 + t + x, 7.8333676325859685, 0.1182408403669406, 5.115288101829398,True,False,False,False,1,True,False,False,False,1,True,False,False,False,2,True,False,False,False,1
8*(x + 0.9556502632187652)**3, 127449.63881350691*x*exp(-x) + 8*(x + 0.9556502632187652)**3, -0.68172162522971559*x*exp(-x), 7.12122561516631, -4.427517319995897, 9.777615681804907,True,False,False,False,3,False,False,False,True,1,False,False,False,True,1,True,False,False,False,1
x**2, x**2 + 350582.3942328935*x**2/cosh(x**4) - 62.72531275042544*log(x), -5589.169329897293*x**2/cosh(x**4) + log(x), 7.40894536034363, 2.744483375312184, 3.584876001544515,True,False,False,False,2,False,False,True,False,1,False,False,True,False,1,True,False,False,False,1
x**6, x**6 - 37.06234179023799*x - 458.8736338577326, -t**2 + x*cos(t) - 0.01241527847319901, -4.483375124411236, -2.1340353708156083, -0.5780402269476319,True,False,False,False,6,True,False,False,False,6,False,True,False,False,1,True,False,False,False,1
1.5548666800567474, 1480304.9462835766*exp(2*x) - 920.10108721937477, 31.635341045896725*exp(t + 2*x) - 20.298480119044188, -7.688057550463876, 4.496733490453801, 8.295088294397615,True,False,False,False,1,False,False,False,True,1,False,False,False,True,1,True,False,False,False,1
x, x - 232.0175784632115, 7.612640565679708, -5.536265422563986, -6.8150476514375065, 5.952695779206367,True,False,False,False,1,True,False,False,False,1,True,False,False,False,1,True,False,False,False,1
760.498127120559*(0.1095554407467145*x**5 - 0.2191108814934291*x + 1)**3 + 8.57789082103842, 41549441968556.951*x**3 + 760.498127120559*(0.1095554407467145*x**5 - 0.2191108814934291*x + 1)**3 - 6758426060858.9052*tanh(x**2) + 595849659457.12713, x**3 - 0.16265985150831693*tanh(x**2) + 0.01434073795502394, -5.339715161650478, 2.8439786915505643, 7.602744254842214,True,False,False,False,15,False,False,True,False,1,False,False,True,False,1,True,False,False,False,1
5.904630493343284, 1868.3663103802866 - 61.046882271933085*exp(-tan(cosh(x))), exp(t - tan(cosh(x))) - 4.2966288249524105, 8.430733607063413, -8.503472267292002, 0.20418679519708327,True,False,False,False,1,False,True,True,True,1,False,True,True,True,1,True,False,False,False,1
8.0591802296735022, 1047.3760659839821*x**9 - 360869.84422184602*x**6 + 154856330.80306688*x**3 + 1047.3760659839821*x - 25527417099.44962, x + (t**3 + x**3)**3, -9.90340312459801, -8.9231116118093, 4.199712854619834,True,False,False,False,1,True,False,False,False,9,True,False,False,False,9,True,False,False,False,1
x*(-x + 696.296238657215*(0.1128241274815049*cosh(x + 4.165425722948195) - 1)**3 - 13.098109080435624), x*(-x + 696.296238657215*(0.1128241274815049*cosh(x + 4.165425722948195) - 1)**3 - 13.098109080435624) - 66785169694446189.0*x, x, 3.837289249093974, 5.833769292932994, 8.65299919205863,False,False,True,False,1,False,False,True,False,1,True,False,False,False,1,True,False,False,False,1
(-x - 4.042482435056877/tan(x - 5.6987990887199515))/x, -36.927693413857379 + (-x - 4.042482435056877/tan(x - 5.6987990887199515))/x, 0.9945091296838582*t, 2.9959454871838442, -7.288816091078349, 4.816497664277717,False,True,False,False,1,False,True,False,False,1,True,False,False,False,1,True,False,False,False,1
4.637832422448724, 932.57119054093497, tanh(t) + 6.1831082859802216, -4.5628683160840255, -8.512595478578097, -0.15815531894935475,True,False,False,False,1,True,False,False,False,1,False,False,True,False,1,True,False,False,False,1
7.145615951158707*x*exp(x), 294184.9640165449*x**3 + 7.145615951158707*x*exp(x) + 294184.9640165449*x, (x**3 + x)/t, -2.1581469320697284, 7.228312687854459, 9.92595543353455,False,False,False,True,1,False,False,False,True,1,False,False,False,False,1,True,False,False,False,1
-0.9980542037702228, 168.75791312997*cosh(x) - 0.9980542037702228, 5.249334551481038*cosh(x), 3.4387706282814268, -7.255695373134346, 2.1113485611582323,True,False,False,False,1,False,False,True,False,1,False,False,True,False,1,True,False,False,False,1
-9.003930784739534, 494.2360239851394*tan(x)*cosh(2*x) - 9.003930784739534, tan(x)*cosh(2*x), 5.368487818591706, -7.242054056466946, 2.982638950905031,True,False,False,False,1,False,True,True,False,1,False,True,True,False,1,True,False,False,False,1
x**5 - x + exp(x) + 0.9408409229670074, x**5 - x + exp(x) + 101314179.6413245, t**2, -7.173909998150054, 4.044943561673438, 9.985833075364376,False,False,False,True,1,False,False,False,True,1,True,False,False,False,2,True,False,False,False,1
8.932744379824502, 8568084.9734123585 - 290.75942385732684*x**2, cosh(t) + 2.8186370574404034 + 2.0290708148263512*(125397.8559582259 - 4.257869355363722*x**2)/t, -6.3472973409092575, 2.867019763971454, 5.190557592323124,True,False,False,False,1,True,False,False,False,2,False,False,True,False,1,True,False,False,False,1
x, -25.233979535438304*x - 113.41235991052146 - 20.635996817339738*exp(-x), t*(1.7099135733836837*x + 6.9224511040941845 + 1.3450407327872522*exp(-x)) - 0.9983656261970829, 1.5202657474493577, -3.1208479508042375, -0.4940183964104641,True,False,False,False,1,False,False,False,True,1,False,False,False,True,1,True,False,False,False,1
3.526357045797992 - x, 532.7301492124395*x - 533.7301492124395*cosh(x) - 16109.75782818358, t**2 - x + cosh(x), 7.109626243498212, -8.753774111758382, 2.7147749464017945,True,False,False,False,1,False,False,True,False,1,False,False,True,False,1,True,False,False,False,1
x**4, x**4 - 16919442.19176003, 0.001213791052581441*t*exp(2*t), 4.285174146707645, 2.4700645732676474, 6.706612652510138,True,False,False,False,4,True,False,False,False,4,False,False,False,True,1,True,False,False,False,1
x, -262.5178286979957*x*exp(1.1671413796082*x**4) + x, 2.311810992135094*x*exp(1.1671413796082*x**4), -3.004555386962677, -9.93078014075397, -4.799145901465025,True,False,False,False,1,False,False,False,True,1,False,False,False,True,1,True,False,False,False,1
x*cos(x**3) + 1 + 6.62287615642289/x, x*cos(x**3) - 90.9434608823406 + 6.62287615642289/x, t, 2.7767801248632757, -6.044172277198228, 1.5177353746280904,False,True,False,False,1,False,True,False,False,1,True,False,False,False,1,True,False,False,False,1
exp(x) - cosh(x)**4 + 1.598667559942811, exp(x) - cosh(x)**4 + 288236.4929892177, t, 3.418309620936949, -3.0294876071803216, 3.595206068469018,False,False,True,True,1,False,False,True,True,1,True,False,False,False,1,True,False,False,False,1
x**2*(0.160070363785072 + 0.160070363785072*exp(x**2)/x) - x, x**2*(0.160070363785072 + 0.160070363785072*exp(x**2)/x) + 715523996.99635378*x, x, -4.918440908641677, 2.047871621991014, 4.617447686164823,False,False,False,True,1,False,False,False,True,1,True,False,False,False,1,True,False,False,False,1
x, x + 99.559571536597775*cos(5.1117004426294645*x)**5 + 493.97675579201831*cos(5.1117004426294645*x)**4 + 980.3699694433052*cos(5.1117004426294645*x)**3 + 972.84463865637324*cos(5.1117004426294645*x)**2 + 482.68853619612085*cos(5.1117004426294645*x) + 95.796682724979123 + 772.82584873642128*cos(5.1117004426294645*x)**4/x + 3067.5745157115101*cos(5.1117004426294645*x)**3/x + 4566.0416694272944*cos(5.1117004426294645*x)**2/x + 3020.6617885329689*cos(5.1117004426294645*x)/x + 749.36878876378401/x + 2399.6077253330451*cos(5.1117004426294645*x)**3/x**2 + 7143.5649292509331*cos(5.1117004426294645*x)**2/x**2 + 7088.7308454192289*cos(5.1117004426294645*x)/x**2 + 2344.7725562082531/x**2 + 3725.3653231789642*cos(5.1117004426294645*x)**2/x**3 + 7393.5387550660998*cos(5.1117004426294645*x)/x**3 + 3668.392934683894/x**3 + 2891.794905606522*cos(5.1117004426294645*x)/x**4 + 2869.5974557550022/x**4 + 897.89613105174709/x**5, 9.0186821537463467*(0.64412682171137756*cos(5.1117004426294645*x) + 0.63918249706538117 + 1/x)**5, 8.65219036312174, -6.587245786981271, -4.514208735577103,True,False,False,False,1,False,True,False,False,1,False,True,False,False,1,True,False,False,False,1
x - cos(1.524685673740842*x + 8.575954693916921) + 0.3351996593138687, x - cos(1.524685673740842*x + 8.575954693916921) + 11340.45490377364, t**3, -1.4655894403316587, 3.291867468173166, 8.24535610348098,False,True,False,False,1,False,True,False,False,1,True,False,False,False,3,True,False,False,False,1
x, x - 120.70960745429929 + 163.40872315685872/tanh(x), (-1.30420875694363*t**2*tanh(x) - 1.30420875694363*t + 6.0175802429129353)/tanh(x), 3.7698274727433994, -3.1479906502502653, -0.10276583391724259,True,False,False,False,1,False,False,True,False,1,False,False,True,False,1,True,False,False,False,1
x, x - 97.84966721570145*tanh(cosh(x)) - 148.1229456036673, t + tanh(cosh(x)) + 6.720063524708544, -3.3948347342887253, -7.671666145283775, -1.0992078058478434,True,False,False,False,1,False,False,True,False,1,False,False,True,False,1,True,False,False,False,1
cos(5.730185742227925*x + 9.897119704301492)**4, cos(5.730185742227925*x + 9.897119704301492)**4 - 6.947171025119929, t, -0.5728528363259766, -9.507714708190356, -5.277329468535406,False,True,False,False,1,False,True,False,False,1,True,False,False,False,1,True,False,False,False,1
x, x + 103.63599220056876*tanh(x**8) + 2267117.2480903312, t - tanh(x**8) - 21869.222212974834, -2.616661697687803, -9.26440053811115, -2.5723031645580825,True,False,False,False,1,False,False,True,False,1,False,False,True,False,1,True,False,False,False,1
x**5, x**5 - 394226.07100546556*exp(0.03955719616295639*x), -1.7085455650100081*exp(0.03955719616295639*x), 6.904935972891817, -7.650576042602088, -1.7115389492375996,True,False,False,False,5,False,False,False,True,1,False,False,False,True,1,True,False,False,False,1
1.9666428213333003, 67.984698344456667, t, 2.7402395645012554, -5.437335002714903, -2.2503111340472604,True,False,False,False,1,True,False,False,False,1,True,False,False,False,1,True,False,False,False,1
x**3, x**3 - 139.836102174455*x**2 - 10351.204842861422, -x**2 - cos(t - 1.6852577602254648) - cosh(t) - 0.0361745616260869, 0.5110087660351343, -5.793215928342641, 2.3742333925170716,True,False,False,False,3,True,False,False,False,3,False,True,True,False,1,True,False,False,False,1
-2.0782229184804396, -2.0782229184804396 + 305.01397088498306*tan(x**3)/x**3, -2.3090858171233465*tan(x**3)/x**3, -7.88835115726503, -4.878142444318501, 3.179375720148572,True,False,False,False,1,False,True,False,False,1,False,True,False,False,1,True,False,False,False,1
x + (x**3 + x + 6.596629178406371*cos(340.7066266109075*x)/x)/x, x + 14950.78606055745 + (x**3 + x + 6.596629178406371*cos(340.7066266109075*x)/x)/x, t, 9.809917789841421, -9.16075630772922, -3.269701101708648,False,True,False,False,1,False,True,False,False,1,True,False,False,False,1,True,False,False,False,1
3.7087585113107746, 18692.988464813431*log(1 - tanh(-x**2 + x + 0.003105831892000296)) - 18692.988464813431*log(tanh(x**2 - x + 0.004901065137757999) + 1) + 153.38159232753151, -tanh(0.0006447557512255195*t + x**2 - x), 3.2497159854231406, -4.817067371786736, 7.601429112407761,True,False,False,False,1,False,False,True,False,1,False,False,True,False,1,True,False,False,False,1
5.920789531765864, 19.09160606419394*cos(x**4) - 36.28792415124508, -t**2 + cos(x**4), -0.7337997172472832, -1.4214161308696323, 2.9728393303001326,True,False,False,False,1,False,True,False,False,1,False,True,False,False,1,True,False,False,False,1
0.8187587440582895, 28.41953176559392*(2*x - 5.567791731217971)*cos(cos(x)) + 0.8187587440582895, (2*x - 5.567791731217971)*cos(cos(x)), -3.5114141619313033, -3.6743672812309214, 6.210683638863813,True,False,False,False,1,False,True,False,False,1,False,True,False,False,1,True,False,False,False,1
exp(x) + 8.304339181627137, exp(x) - 235737692289.3907, -t + (t**2 + t)**4, 4.599087846060147, 7.037373058927084, 8.174038561346556,False,False,False,True,1,False,False,False,True,1,True,False,False,False,8,True,False,False,False,1
x*(-7.039986804766924*x + cos(x) + 2.302027462376273), x*(-7.039986804766924*x + cos(x) + 2.302027462376273) + 12253.75242431889, 5.77346975635923, 2.4856334983241624, -6.938841324741059, 1.8513391265219763,False,True,False,False,1,False,True,False,False,1,True,False,False,False,1,True,False,False,False,1
-1.61458181957892*x, -1.61458181957892*x + 81.623387711671613*tan(x)**5, 0.58479142394581759*t*tan(x)**5, 5.754499801040534, -4.359673235901386, -3.355928645484452,True,False,False,False,1,False,True,False,False,1,False,True,False,False,1,True,False,False,False,1
x, 6.483742668933685*x*(-(1154349512349907*x - 6030705844022173)*log(8.202146605284405*x - 50.6167025198573)/140737488355328 - 7.76596023009791) - 6.483742668933685*x*(-(1154349512349907*x - 6030705844022173)*log(8.202146605284405*x - 41.41757488845363)/140737488355328 + 1.433167401305759) + x, x/(-t - 8.202146605284405*x + 42.85074228975939), -6.483742668933685, -7.76596023009791, 1.4331674013057594,True,False,False,False,1,False,False,False,False,1,False,False,False,False,1,True,False,False,False,1
(6.1121425619700815*x**4 - 6.1121425619700815*x)/x, 5366667.9762611655 + (6.1121425619700815*x**4 - 6.1121425619700815*x)/x, 2.1864381927274685*cosh(t), -2.7680262200967887, 8.22313988130254, 8.351512865163464,False,False,False,False,1,False,False,False,False,1,False,False,True,False,1,True,False,False,False,1
x**5 - x**2 - 7.0182758589591, x**5 + 132610.532739952*x**3 - x**2 - 7.0182758589591, x**3, 3.6892192643725235, -8.278195367317227, 6.907048398497416,True,False,False,False,5,True,False,False,False,5,True,False,False,False,3,True,False,False,False,1
x - 0.3533078970742633, x - 714.9185473968621, t, 6.463744255163139, 5.738558808413218, 8.13439912422599,True,False,False,False,1,True,False,False,False,1,True,False,False,False,1,True,False,False,False,1
x, -39885.4904673328*x**5 - 6105.5766414177*x**4 - 19067.9489718997*x**3 - 976.388243426479*x**2 - 671.651681739427*x - 8.19100578272472, 396.851737774802*(x - 0.30218600189252*cos(t))**5, -2.1628258399927276, -9.679004559745765, 0.8629887512163474,True,False,False,False,1,True,False,False,False,5,False,True,False,False,1,True,False,False,False,1
x*(-0.2465146012006313*x**4 - 0.4283796725951318) + 8.319800253642509, -4788327118.5441467*x**5 - 7619951815.4413871*x**4 - 4850434336.0152298*x**3 - 1543757350.2971497*x**2 + x*(-0.2465146012006313*x**4 - 0.4283796725951318) - 245667355.90057823*x - 15637798.941441792, 62101.28000483634*(-x - 0.31827198212632447)**5, 2.7992037244178736, -4.483257707210595, 9.379770180561987,True,False,False,False,5,True,False,False,False,5,True,False,False,False,5,True,False,False,False,1
x, x - 59.096567997906392 + 2683.165439059142*cosh(x**3)/x**2 - 10398.693395587811/x**2, -2.007265980866184 + (91.136031910518*cosh(x**3) - 353.20060378397507)/x**2, -2.7293429819305075, 0.4841142175616504, 4.6699351366644635,True,False,False,False,1,False,False,True,False,1,False,False,True,False,1,True,False,False,False,1
3060.070742042324, 3839.867461836028*x + 3060.070742042324, x, -0.38828659164720847, 6.6760919537439705, 9.907801894561999,True,False,False,False,1,True,False,False,False,1,True,False,False,False,1,True,False,False,False,1
0.45028263626181086, 0.38014366184995762*x**2*cosh(0.1040558063095845*x**2 - 1) + 0.45028263626181086, x**2*cosh(0.1040558063095845*x**2 - 1), -0.3656625252373136, 6.9755237971286235, 9.284301394225377,True,False,False,False,1,False,False,True,False,1,False,False,True,False,1,True,False,False,False,1
0.054894220575734447*x**3, 0.054894220575734447*x**3 - 496.64069364685975*x + 2575.0138144885912*exp(0.23317907503502*x) + 4570.849138355776, x - 5.184862713484318*exp(0.23317907503502*x) - 9.203533252162204, -4.7314540192776455, -9.351837883287086, 0.5889674077379485,True,False,False,False,3,False,False,False,True,1,False,False,False,True,1,True,False,False,False,1
2.589822138602491, 12.3237492549934*x - 2.807561889028938, x + tanh(t), -4.410643053851504, -1.0506847655305425, 0.02818991713894725,True,False,False,False,1,True,False,False,False,1,False,False,True,False,1,True,False,False,False,1
